,kappa,# Edges,# Nodes,Min Degree,Max Degree,Diameter,S_0_1,S_1_1,S_2_1,S_3_1,S_4_1,S_5_1,S_6_1,S_7_1,S_8_1,S_9_1,S_10_1,S_11_1,S_12_1,S_13_1,S_0_2,S_1_2,S_2_2,S_3_2,S_4_2,S_5_2,S_6_2,S_7_2,S_8_2,S_9_2,S_10_2,S_11_2,S_12_2,S_13_2,S_0_3,S_1_3,S_2_3,S_3_3,S_4_3,S_5_3,S_6_3,S_7_3,S_8_3,S_9_3,S_10_3,S_11_3,S_12_3,S_13_3,label
2231,5,28,14,2,6,4,3,4,2,3,3,1,1,1,3,4,2,2,0,1,4.0,0.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,0.0,3.0,3.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0,4.0,2.0,3.0,1
2232,5,56,14,5,11,2,4,3,3,1,0,1,1,1,3,1,3,0,3,0,0.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,4.0,1.0,4.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,2.0,0.0,2.0,1
2233,5,28,14,2,7,3,2,4,3,0,0,2,4,4,1,1,4,2,2,3,3.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,1
2234,5,28,14,2,6,3,4,3,2,1,0,2,0,0,0,2,2,4,4,1,0.0,4.0,3.0,2.0,0.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,3.0,1
2235,5,28,14,2,7,4,2,2,3,3,3,3,2,1,1,2,1,2,4,1,3.0,3.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,4.0,3.0,4.0,0.0,3.0,1
2236,5,28,14,3,5,3,3,4,3,4,4,3,2,0,0,2,2,4,3,2,4.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,1
2237,5,28,14,2,6,3,0,2,0,1,0,3,3,4,4,1,4,4,0,1,1.0,3.0,0.0,2.0,1.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1
2238,5,28,14,2,7,3,0,2,2,4,3,2,4,3,3,2,4,1,3,1,0.0,3.0,3.0,0.0,4.0,3.0,0.0,4.0,4.0,3.0,0.0,2.0,4.0,2.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,3.0,1
2239,5,28,14,2,6,3,1,3,2,4,4,3,4,4,3,2,4,1,3,2,2.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,3.0,0.0,2.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,4.0,1
2240,5,42,14,4,8,3,0,3,3,3,2,4,0,3,0,4,4,2,4,2,0.0,4.0,4.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,1
2241,5,42,14,4,8,3,2,2,4,2,2,0,2,3,4,4,2,3,2,2,3.0,3.0,0.0,3.0,3.0,0.0,3.0,4.0,0.0,0.0,3.0,4.0,3.0,3.0,4.0,4.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,4.0,1
2242,5,42,14,4,8,2,1,0,1,1,3,1,2,2,3,3,1,1,1,2,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,0.0,3.0,4.0,4.0,0.0,0.0,3.0,3.0,3.0,4.0,1
2243,5,28,14,2,6,3,2,4,1,0,1,4,1,2,2,2,2,1,2,4,3.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,0.0,4.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,0.0,1
2244,5,42,14,4,9,2,4,0,0,2,2,0,0,1,1,2,4,3,1,1,0.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,1.0,0.0,3.0,3.0,1
2245,5,42,14,3,9,3,4,1,4,1,4,0,0,4,2,1,0,2,1,1,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,2.0,4.0,3.0,3.0,1
2246,5,42,14,4,8,3,0,4,1,1,0,1,4,1,1,0,4,4,1,1,1.0,0.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,1.0,3.0,3.0,1
2247,5,28,14,2,7,4,3,4,4,3,3,4,3,2,3,0,4,2,4,3,4.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,1
2248,5,28,14,3,6,3,4,1,4,0,0,3,3,1,0,2,3,3,3,2,0.0,2.0,0.0,1.0,0.0,4.0,4.0,2.0,0.0,3.0,4.0,4.0,4.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,1
2249,5,56,14,6,11,2,1,3,3,2,3,3,4,3,2,4,2,0,4,3,2.0,4.0,4.0,3.0,4.0,4.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1
2250,5,42,14,4,10,2,3,2,2,4,0,3,3,4,3,2,4,2,3,4,4.0,3.0,3.0,0.0,0.0,4.0,4.0,0.0,4.0,3.0,0.0,3.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1
2251,5,42,14,4,10,3,1,4,2,0,4,2,1,4,1,2,0,0,2,0,2.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,2.0,3.0,1.0,1.0,3.0,0.0,3.0,1.0,4.0,2.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,1.0,1
2252,5,28,14,3,6,4,3,1,1,4,2,3,4,2,0,4,1,2,2,2,4.0,2.0,2.0,0.0,3.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,4.0,4.0,1
2253,5,56,14,5,10,2,1,3,4,2,2,3,3,4,4,2,4,4,4,4,2.0,4.0,0.0,3.0,3.0,4.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1
2254,5,28,14,2,6,4,2,3,0,4,4,0,4,4,2,4,1,2,1,2,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,3.0,4.0,1
2255,5,28,14,2,6,3,4,2,1,0,1,0,4,4,1,4,2,3,4,2,0.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,3.0,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,4.0,1
2256,5,28,14,2,6,3,1,4,4,0,2,1,1,1,0,4,1,4,3,2,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,4.0,3.0,3.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,2.0,0.0,3.0,0.0,0.0,4.0,1
2257,5,28,14,2,9,3,2,3,4,0,2,3,3,4,4,3,0,1,0,4,3.0,4.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1
2258,5,28,14,2,6,4,4,1,3,1,1,3,1,4,2,3,4,4,2,1,0.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,3.0,4.0,0.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,1
2259,5,42,14,4,9,3,4,2,2,4,2,2,2,3,2,3,2,0,0,3,0.0,3.0,3.0,0.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,4.0,4.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,1
2260,5,28,14,2,6,3,2,4,1,3,1,0,3,1,3,1,2,4,2,2,3.0,0.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,0.0,3.0,3.0,4.0,0.0,3.0,0.0,3.0,2.0,0.0,3.0,0.0,3.0,4.0,0.0,4.0,4.0,1
2261,5,28,14,2,7,4,4,4,1,0,0,0,3,1,3,3,3,1,1,1,0.0,0.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,1
2262,5,28,14,2,6,3,4,2,3,2,0,2,4,0,2,3,4,4,3,1,0.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,2.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,1
2263,5,28,14,2,7,3,0,2,4,0,3,4,3,2,0,1,2,2,4,0,0.0,3.0,0.0,1.0,4.0,0.0,4.0,3.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,4.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,3.0,4.0,4.0,1.0,2.0,1
2264,5,42,14,3,9,2,0,1,3,4,1,3,4,4,1,3,2,1,1,1,1.0,2.0,4.0,0.0,2.0,4.0,0.0,0.0,2.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,3.0,3.0,3.0,1
2265,5,56,14,5,10,2,4,4,2,1,0,1,1,2,1,2,0,0,4,2,0.0,0.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,3.0,1.0,0.0,4.0,3.0,2.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,0.0,4.0,1
2266,5,28,14,2,6,3,2,3,1,4,0,0,4,0,0,1,1,2,4,2,3.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,3.0,0.0,3.0,4.0,0.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0,3.0,3.0,4.0,0.0,4.0,1
2267,5,56,14,5,11,2,4,0,2,4,0,2,4,0,0,2,3,3,2,3,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,1
2268,5,56,14,6,11,2,3,2,2,0,4,0,1,0,0,1,2,2,4,0,4.0,3.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,1.0,0.0,4.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,1
2269,5,42,14,3,10,3,3,3,1,2,2,1,1,2,2,2,3,2,2,1,4.0,4.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,0.0,3.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,0.0,4.0,4.0,3.0,1
2270,5,42,14,4,8,3,2,1,4,4,4,2,3,0,2,2,3,1,1,3,3.0,2.0,0.0,0.0,0.0,3.0,4.0,0.0,3.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,3.0,3.0,0.0,1
2271,5,56,14,4,10,2,2,2,4,4,3,4,0,3,0,1,3,4,3,3,3.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,2.0,4.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1
2272,5,42,14,4,7,3,1,0,1,0,1,4,0,2,1,2,1,3,0,1,2.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,2.0,3.0,2.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,0.0,2.0,3.0,1
2273,5,42,14,4,9,3,1,2,1,3,3,2,0,4,1,0,2,2,1,4,2.0,3.0,2.0,4.0,4.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,3.0,4.0,3.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,4.0,4.0,3.0,1.0,1
2274,5,28,14,2,6,3,4,1,1,0,4,1,3,0,2,1,1,1,3,4,0.0,2.0,2.0,1.0,0.0,2.0,4.0,1.0,3.0,2.0,2.0,2.0,4.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,0.0,2.0,4.0,3.0,3.0,3.0,0.0,0.0,1
2275,5,28,14,2,8,3,1,3,3,3,2,2,2,0,1,0,1,2,4,3,2.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,1.0,2.0,3.0,0.0,4.0,3.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,4.0,0.0,0.0,1
2276,5,56,14,6,9,2,0,0,0,2,1,3,0,3,1,4,1,4,1,4,1.0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,2.0,4.0,3.0,0.0,2.0,0.0,3.0,1.0,3.0,1.0,3.0,1.0,1
2277,5,42,14,4,9,3,2,1,2,4,4,3,0,0,2,3,4,4,2,0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,1.0,3.0,4.0,0.0,0.0,3.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,4.0,0.0,1
2278,5,56,14,6,10,2,2,2,3,3,4,1,2,0,4,4,2,2,2,2,3.0,3.0,4.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,1
2279,5,56,14,5,11,2,2,4,1,4,1,1,0,0,3,4,3,0,0,0,3.0,0.0,2.0,0.0,2.0,2.0,0.0,1.0,4.0,0.0,4.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1
2280,5,28,14,2,7,4,3,3,2,4,0,0,4,0,4,4,0,1,4,1,4.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,1
2281,5,42,14,4,8,3,4,1,1,3,2,2,4,1,4,1,1,2,2,3,0.0,2.0,2.0,4.0,3.0,3.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,4.0,0.0,3.0,3.0,0.0,4.0,4.0,0.0,3.0,0.0,3.0,3.0,4.0,4.0,0.0,1
2282,5,56,14,6,11,2,1,2,2,1,4,2,1,2,1,2,0,2,1,3,2.0,3.0,3.0,2.0,0.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,0.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,0.0,1
2283,5,56,14,5,10,2,2,1,2,4,1,1,2,1,3,3,2,3,4,2,3.0,2.0,3.0,0.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,0.0,3.0,4.0,3.0,4.0,0.0,3.0,3.0,4.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,1
2284,5,42,14,3,9,3,0,2,3,1,1,0,1,3,1,0,4,4,0,0,1.0,3.0,4.0,2.0,2.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0,3.0,3.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,1
2285,5,28,14,2,6,4,1,2,1,0,2,3,2,4,2,0,2,1,3,1,2.0,3.0,2.0,1.0,3.0,4.0,3.0,0.0,3.0,1.0,3.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,0.0,4.0,0.0,4.0,2.0,4.0,3.0,0.0,3.0,1
2286,5,42,14,4,8,3,0,1,0,1,1,0,3,4,3,2,1,2,0,4,1.0,2.0,1.0,2.0,2.0,1.0,4.0,0.0,4.0,3.0,2.0,3.0,1.0,0.0,2.0,3.0,2.0,3.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,4.0,2.0,1.0,1
2287,5,56,14,5,10,2,3,2,4,1,3,3,3,4,3,3,4,0,0,0,4.0,3.0,0.0,2.0,4.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2288,5,42,14,5,8,2,1,0,3,4,1,2,3,3,4,4,3,1,2,3,2.0,0.0,4.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,4.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,1
2289,5,42,14,3,8,3,3,1,1,0,4,1,2,1,0,4,4,0,0,2,4.0,2.0,2.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,1
2290,5,28,14,3,6,3,2,4,0,3,0,3,1,0,3,2,3,0,2,3,3.0,0.0,0.0,4.0,1.0,4.0,2.0,0.0,4.0,3.0,4.0,0.0,3.0,4.0,4.0,0.0,0.0,0.0,2.0,0.0,3.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,1
2291,5,42,14,3,9,3,3,0,0,0,2,1,3,1,2,1,4,0,4,0,4.0,1.0,1.0,0.0,3.0,2.0,4.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,4.0,3.0,0.0,3.0,4.0,3.0,1.0,2.0,1.0,2.0,1
2292,5,42,14,4,9,3,4,3,0,2,4,3,3,0,3,4,4,1,2,2,0.0,4.0,0.0,3.0,0.0,4.0,4.0,0.0,4.0,0.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,1
2293,5,56,14,6,11,2,2,0,2,2,0,2,1,0,4,4,0,1,0,0,3.0,0.0,3.0,3.0,1.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,1
2294,5,56,14,5,10,2,3,1,2,2,4,3,2,1,3,2,3,2,1,3,4.0,2.0,3.0,3.0,0.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,4.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,3.0,0.0,4.0,0.0,4.0,3.0,0.0,1
2295,5,28,14,2,8,3,0,1,4,3,1,4,0,0,4,1,1,2,2,2,1.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,3.0,4.0,4.0,4.0,1
2296,5,56,14,5,10,2,3,2,3,2,3,3,1,2,2,0,1,3,0,0,4.0,3.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,0.0,4.0,0.0,4.0,0.0,0.0,3.0,4.0,4.0,2.0,3.0,0.0,2.0,2.0,1
2297,5,28,14,2,8,4,2,3,2,0,1,1,4,2,4,1,4,0,4,1,3.0,4.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.0,4.0,0.0,3.0,3.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,3.0,1
2298,5,28,14,2,7,3,1,2,2,4,1,1,1,2,0,1,2,2,4,3,2.0,3.0,3.0,0.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,0.0,4.0,3.0,4.0,4.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,4.0,0.0,0.0,1
2299,5,42,14,4,9,3,3,2,2,4,3,1,1,2,3,1,0,2,1,3,4.0,3.0,3.0,0.0,4.0,2.0,2.0,3.0,4.0,2.0,1.0,3.0,2.0,4.0,0.0,4.0,4.0,1.0,0.0,3.0,3.0,4.0,0.0,3.0,2.0,4.0,3.0,0.0,1
2300,5,42,14,3,8,3,0,3,3,2,2,4,0,2,4,2,0,2,2,3,0.0,4.0,4.0,3.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,4.0,0.0,1
2301,5,42,14,4,8,2,0,0,0,2,3,4,3,2,4,2,3,4,2,3,0.0,0.0,0.0,3.0,4.0,0.0,4.0,3.0,0.0,3.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,0.0,1
2302,5,56,14,5,10,2,3,4,3,2,1,2,4,2,4,3,4,1,4,3,4.0,0.0,4.0,3.0,2.0,3.0,0.0,3.0,0.0,4.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,1
2303,5,56,14,6,10,2,1,1,2,0,3,1,3,1,3,3,3,0,2,2,2.0,2.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,4.0,2.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,4.0,4.0,1
2304,5,56,14,5,10,2,2,0,0,4,4,4,3,3,0,4,0,4,3,4,3.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2305,5,28,14,3,5,3,4,3,4,4,0,4,3,0,0,1,2,1,0,1,0.0,4.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,3.0,4.0,3.0,1.0,3.0,1
2306,5,28,14,2,6,4,4,4,3,1,0,2,0,4,1,4,3,0,2,0,0.0,0.0,4.0,2.0,0.0,3.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,1
2307,5,56,14,6,12,2,0,4,1,1,4,0,4,4,4,4,2,4,0,0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,1
2308,5,56,14,5,12,2,1,0,3,2,3,2,2,4,4,0,2,4,2,1,2.0,0.0,4.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,2.0,3.0,0.0,0.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,3.0,1
2309,5,28,14,2,8,4,0,1,2,0,4,2,1,2,0,3,1,0,3,3,1.0,2.0,3.0,1.0,0.0,3.0,2.0,3.0,0.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,2.0,0.0,4.0,3.0,4.0,0.0,0.0,3.0,2.0,0.0,0.0,1
2310,5,28,14,2,6,3,4,1,2,1,4,0,4,2,0,0,3,1,1,2,0.0,2.0,3.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,2.0,2.0,3.0,0.0,3.0,4.0,3.0,1.0,2.0,0.0,4.0,2.0,2.0,0.0,3.0,3.0,4.0,1
2311,5,28,14,2,5,3,1,4,1,1,1,4,4,2,4,1,3,3,2,2,2.0,0.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,4.0,4.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,4.0,1
2312,5,28,14,2,6,4,3,1,1,4,3,3,1,3,4,1,2,0,1,3,4.0,2.0,2.0,0.0,4.0,4.0,2.0,4.0,0.0,2.0,3.0,1.0,2.0,4.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,2.0,3.0,0.0,1
2313,5,28,14,2,6,3,3,1,3,2,2,4,4,4,4,3,4,1,2,1,4.0,2.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,2.0,0.0,3.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,3.0,1
2314,5,56,14,6,10,2,4,2,3,4,4,3,4,1,3,3,3,1,3,2,0.0,3.0,4.0,0.0,0.0,4.0,0.0,2.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,4.0,1
2315,5,28,14,2,6,3,3,2,4,3,0,3,4,2,1,2,3,0,1,2,4.0,3.0,0.0,4.0,1.0,4.0,0.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,4.0,0.0,2.0,3.0,4.0,1
2316,5,56,14,6,11,2,3,2,2,3,0,3,3,1,2,0,1,1,0,1,4.0,3.0,3.0,4.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,4.0,4.0,0.0,2.0,0.0,0.0,3.0,4.0,2.0,3.0,3.0,2.0,3.0,1
2317,5,28,14,2,5,3,0,3,0,1,3,2,3,0,0,0,0,0,1,2,1.0,4.0,1.0,2.0,4.0,3.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,3.0,0.0,4.0,0.0,2.0,0.0,1.0,2.0,2.0,3.0,4.0,1
